pitch_rad,pitch_rate_rad,yaw_rad,yaw_rate_rad,pwm
-0.031789,-0.07761,-0.165894,0.007869,53.0
-0.033279,-0.041371,-0.165992,-0.000392,58.0
-0.033548,-0.050164,-0.166059,0.00627,59.0
-0.034675,-0.039772,-0.166357,-0.013981,63.0
-0.036602,-0.062954,-0.166369,-0.028104,68.0
-0.036693,-0.050697,-0.166358,0.009201,70.0
-0.038974,-0.064287,-0.166986,0.004138,76.0
-0.038575,-0.025383,-0.167587,-0.026239,76.0
-0.040767,-0.006464,-0.167599,-0.046223,82.0
-0.040372,-0.037374,-0.167812,-0.045424,82.0
-0.041579,-0.017656,-0.168227,-0.076334,86.0
-0.042311,-0.0467,-0.169525,-0.060612,89.0
-0.042352,-0.013126,-0.170817,-0.059546,90.0
-0.042966,-0.008596,-0.171653,-0.032367,93.0
-0.046099,-0.060556,-0.172407,-0.019311,102.0
-0.045176,0.058286,-0.173332,-0.028637,100.0
-0.043573,0.077205,-0.174607,-0.071537,98.0
-0.042813,-0.008063,-0.17582,-0.078465,98.0
-0.041839,-0.135965,-0.176966,-0.029969,97.0
-0.045138,-0.105588,-0.179186,-0.08033,106.0
-0.046024,0.047894,-0.18126,-0.107776,109.0
-0.044968,0.104917,-0.183279,-0.079531,107.0
-0.044543,0.105983,-0.184809,-0.092854,108.0
-0.043006,0.109447,-0.186588,-0.057948,105.0
-0.041809,0.012454,-0.187773,-0.038229,104.0
-0.044482,0.002862,-0.188334,-0.053684,112.0
-0.044425,0.217631,-0.189694,-0.09019,112.0
-0.040596,0.144087,-0.191086,-0.091255,105.0
-0.041166,0.042831,-0.192559,-0.042226,108.0
-0.038878,0.038568,-0.193487,-0.020643,103.0
-0.040655,-0.043769,-0.194728,-0.056082,109.0
-0.039458,-0.015258,-0.196168,-0.057415,107.0
-0.039924,0.043897,-0.196932,-0.004389,109.0
-0.038292,0.105183,-0.19772,-0.059546,106.0
-0.036995,0.053223,-0.199353,-0.103246,105.0
-0.038168,0.038035,-0.201281,-0.08939,108.0
-0.036286,0.159275,-0.2029,-0.043026,105.0
-0.035487,0.097989,-0.204533,-0.071537,104.0
-0.036049,0.015652,-0.205551,-0.035298,107.0
-0.03446,0.043897,-0.206803,-0.040628,104.0
-0.033956,0.121438,-0.207914,-0.118435,104.0
-0.039793,-0.120777,-0.220136,-0.626046,119.0
-0.026325,0.849147,-0.227182,-0.106444,85.0
-0.010477,0.62745,-0.231583,-0.194643,50.0
-0.013332,-0.560973,-0.232776,-0.039029,62.0
-0.038807,-1.099493,-0.235048,-0.043559,123.0
-0.031314,0.621055,-0.242873,-0.446716,100.0
-0.013654,0.966657,-0.253648,-0.377969,59.0
0.000731,0.51447,-0.265201,-0.348925,28.0
-0.002418,0.068412,-0.274134,-0.370508,37.0
0.003609,0.485159,-0.281902,-0.423268,22.0
0.010494,0.434265,-0.291562,-0.18132,6.0
0.017903,0.378574,-0.295269,-0.077133,-10.0
0.025167,0.320485,-0.292922,0.127777,-27.0
0.031074,0.148617,-0.289185,0.03185,-41.0
0.024693,-0.416017,-0.287957,0.048637,-25.0
0.021811,-0.044569,-0.285322,0.132307,-21.0
0.022521,0.123303,-0.285387,0.005204,-23.0
0.034831,0.331144,-0.284111,0.050236,-53.0
0.023347,-0.46851,-0.284395,0.027587,-25.0
0.018421,-0.077077,-0.282413,0.111256,-15.0
0.027841,0.489689,-0.281728,0.023057,-40.0
0.033432,-0.182863,-0.285938,-0.074202,-51.0
0.021251,-0.428541,-0.282549,0.110457,-23.0
0.020765,0.203775,-0.280763,-0.01558,-25.0
0.030191,0.293039,-0.281955,-0.225286,-48.0
0.02668,-0.419215,-0.282134,0.161617,-38.0
0.020586,-0.201515,-0.279628,0.108591,-25.0
0.024347,0.184056,-0.277893,-0.047023,-36.0
0.029999,0.220828,-0.2813,-0.196775,-50.0
0.02175,-0.351267,-0.279539,0.082745,-29.0
0.018562,-0.028314,-0.278684,-0.021442,-24.0
0.022407,0.28318,-0.282073,-0.219957,-34.0
0.032545,0.468105,-0.288889,-0.206101,-59.0
0.029508,0.016451,-0.289019,-0.140018,-51.0
0.027376,0.03617,-0.296578,-0.251399,-47.0
0.035999,0.500347,-0.300903,-0.061945,-70.0
0.047392,0.151281,-0.299494,-0.007053,-96.0
0.03536,-0.38644,-0.301788,-0.009984,-67.0
0.032478,-0.079209,-0.301497,0.029452,-63.0
0.03533,0.145686,-0.301856,-0.057681,-71.0
0.040976,0.208837,-0.30556,-0.226618,-86.0
0.035914,-0.16501,-0.306042,-0.012116,-74.0
0.034594,-0.001135,-0.306414,-0.031301,-72.0
0.038101,0.136626,-0.307039,-0.05102,-82.0
0.037795,-0.108253,-0.308476,0.035847,-81.0
0.034566,-0.056559,-0.308885,-0.044891,-75.0
0.036675,0.069744,-0.309969,-0.077133,-81.0
0.035257,-0.029647,-0.310521,-0.050753,-79.0
0.036897,-0.018722,-0.311114,-0.011583,-84.0
0.038614,-0.052296,-0.312243,-0.06381,-89.0
0.036047,-0.101858,-0.313263,-0.0329,-84.0
0.035024,-0.025117,-0.314101,-0.031568,-83.0
0.03376,-0.023784,-0.314925,-0.022242,-81.0
0.034726,-0.017389,-0.315515,-0.030768,-84.0
0.034174,-0.058957,-0.317093,-0.05022,-83.0
0.033078,-0.059757,-0.319161,-0.082729,-82.0
0.032203,-0.12504,-0.320559,-0.039295,-81.0
0.032029,-0.12504,-0.322426,-0.074468,-81.0
0.030846,-0.117579,-0.323323,-0.049421,-79.0
0.029012,-0.093864,-0.324984,-0.068606,-76.0
0.028609,-0.080008,-0.326148,-0.071271,-76.0
0.027026,-0.106121,-0.327644,-0.067807,-73.0
0.021847,-1.246847,-0.327916,0.078215,-58.0
-0.013144,-1.622559,-0.327889,-0.1203,24.0
-0.027493,-0.975588,-0.326242,0.045706,54.0
-0.040058,-0.54312,-0.32361,0.146163,82.0
-0.040374,0.155278,-0.322768,0.058763,81.0
-0.035073,0.347398,-0.322866,0.002006,69.0
-0.028958,0.152347,-0.32342,-0.004655,57.0
-0.029904,-0.027515,-0.324197,-0.032634,61.0
-0.032778,-0.070415,-0.324738,-0.031035,68.0
-0.033541,0.080669,-0.324984,-0.031035,71.0
-0.031137,0.074274,-0.32546,-0.004655,66.0
-0.031896,-0.009928,-0.325795,0.02359,69.0
-0.031757,-0.011261,-0.326216,-0.008652,70.0
-0.031144,0.051358,-0.326446,-0.034499,69.0
-0.030253,0.094791,-0.326578,-0.005987,68.0
-0.030256,0.111312,-0.327188,-0.020643,68.0
-0.0308,0.035637,-0.32692,0.02359,71.0
-0.031023,0.148084,-0.327203,-0.007586,72.0
-0.030966,0.116108,-0.326864,0.031584,73.0
-0.026397,0.143021,-0.326859,0.004138,63.0
-0.02578,-0.015791,-0.327153,-0.004922,63.0
-0.026814,0.005793,-0.327754,-0.032634,66.0
-0.027162,0.067879,-0.328598,-0.017445,67.0
-0.024761,0.097722,-0.329085,-0.011317,62.0
-0.023632,0.049493,-0.329438,-0.011317,61.0
-0.021564,0.05802,-0.329272,0.001207,56.0
-0.022637,0.015119,-0.329442,-0.039029,60.0
-0.022064,-0.017123,-0.32953,-0.021709,59.0
-0.02301,0.03084,-0.329816,0.03718,62.0
-0.021305,0.129964,-0.329816,0.018794,58.0
-0.020728,0.052157,-0.33007,-0.003856,58.0
-0.019635,0.029242,-0.330187,0.016662,56.0
-0.017951,0.135027,-0.330256,-0.038229,52.0
-0.018423,0.090794,-0.330418,-0.02464,54.0
-0.017032,0.02258,-0.330251,0.03185,51.0
-0.015614,0.080402,-0.330478,0.022524,49.0
-0.015148,0.021514,-0.330584,-0.004122,48.0
-0.01505,0.019116,-0.330775,-0.008918,48.0
-0.015157,0.059085,-0.331049,-0.024107,49.0
-0.014086,0.043098,-0.331441,-0.048888,47.0
-0.012716,0.073474,-0.331099,-0.011317,44.0
-0.011762,0.041765,-0.33069,0.02359,42.0
-0.011146,0.084399,-0.330771,-0.016113,41.0
-0.011257,0.095058,-0.332146,-0.059013,42.0
-0.010192,0.230954,-0.33699,-0.303626,39.0
-0.001901,0.690601,-0.344965,-0.277513,18.0
0.01007,0.44439,-0.354796,-0.549837,-8.0
0.01334,0.525395,-0.358994,-0.029436,-15.0
0.031225,0.754819,-0.361005,-0.211963,-58.0
0.035652,0.003395,-0.357687,0.12298,-66.0
0.023839,-0.398697,-0.361492,-0.061678,-38.0
0.020068,-0.054694,-0.361285,0.059296,-32.0
0.026156,0.385768,-0.358892,0.101663,-48.0
0.035164,0.181658,-0.360117,-0.388095,-69.0
0.027742,-0.33448,-0.360665,0.12831,-51.0
0.02302,-0.010461,-0.360192,-0.019044,-42.0
0.030197,0.403088,-0.361149,-0.035032,-61.0
0.034463,-0.194853,-0.364618,-0.068606,-69.0
0.026577,-0.234556,-0.361551,0.083011,-52.0
0.027981,0.139291,-0.360499,0.011866,-57.0
0.034304,0.269857,-0.363112,-0.218092,-73.0
0.030933,-0.27719,-0.364905,0.105394,-64.0
0.02662,-0.08134,-0.36363,0.073951,-56.0
0.02974,0.103851,-0.362795,-0.000125,-64.0
0.034006,0.105716,-0.364145,-0.12936,-75.0
0.033096,-0.224964,-0.367612,-0.026505,-73.0
0.026348,-0.253742,-0.365605,0.085409,-58.0
0.024884,0.193116,-0.364061,-0.032634,-57.0
0.03424,0.381239,-0.366145,-0.121099,-80.0
0.036171,-0.204446,-0.369267,0.090738,-83.0
0.027635,-0.332881,-0.367153,0.083011,-64.0
0.024544,0.065214,-0.364949,0.018794,-59.0
0.030531,0.233618,-0.365878,-0.070738,-75.0
0.035326,0.14462,-0.369943,-0.220756,-86.0
0.027459,-0.404826,-0.369255,0.044108,-67.0
0.021629,-0.116247,-0.368355,0.023856,-55.0
0.027152,0.299701,-0.370572,-0.104579,-70.0
0.036081,0.152081,-0.374086,-0.300428,-91.0
0.025826,-0.450391,-0.374353,0.062227,-66.0
0.01945,-0.191922,-0.374084,-0.029969,-53.0
0.023942,0.161673,-0.377169,-0.10751,-65.0
0.034206,0.407352,-0.378642,-0.039029,-91.0
0.021319,-0.667824,-0.379877,0.027853,-58.0
0.011975,-0.157815,-0.37905,-0.081663,-39.0
0.023918,0.543781,-0.382695,-0.019044,-69.0
0.035522,-0.371252,-0.38148,0.053434,-94.0
0.000463,-2.019855,-0.381246,0.045973,-7.0
-0.010166,-0.489827,-0.382082,0.073152,11.0
-0.014106,-0.239086,-0.382362,-0.016912,19.0
-0.022163,-0.404559,-0.383002,-0.013448,39.0
-0.028228,-0.045101,-0.384503,-0.011317,52.0
-0.024081,0.017784,-0.384715,-0.044891,43.0
-0.020397,0.115309,-0.385025,-0.047023,35.0
-0.02089,-0.040305,-0.38537,0.017461,37.0
-0.021815,0.001796,-0.385905,0.016395,39.0
-0.022933,-0.02032,-0.386645,0.022791,43.0
-0.022822,0.002062,-0.386892,-0.016379,43.0
-0.021507,0.032439,-0.38696,0.004138,41.0
-0.022057,0.004461,-0.387002,-0.014781,43.0
-0.021339,0.019382,-0.387624,-0.064876,41.0
-0.021384,0.041499,-0.387564,0.024922,42.0
-0.019842,0.066546,-0.387605,-0.005454,39.0
-0.020565,0.036969,-0.387667,-0.021975,41.0
-0.020137,0.021514,-0.387692,0.014797,41.0
-0.01914,0.040167,-0.387677,0.008135,39.0
-0.019958,-0.003267,-0.387537,-0.04196,42.0
-0.01977,0.041232,-0.387387,-0.000125,42.0
-0.017638,0.124635,-0.386698,0.014797,37.0
-0.016631,0.049759,-0.386372,0.004938,36.0
-0.01622,-0.035775,-0.386148,0.012398,35.0
-0.01734,0.014586,-0.38557,-0.00279,38.0
-0.017038,0.03617,-0.384858,0.038778,38.0
-0.015163,0.103052,-0.384249,0.023856,34.0
-0.014134,0.082801,-0.383635,0.050236,32.0
-0.013447,0.051358,-0.383612,0.032916,31.0
-0.013401,-0.021919,-0.382946,0.068889,32.0
-0.01246,0.095857,-0.382528,0.105394,29.0
-0.012231,-0.0038,-0.382262,0.074218,30.0
-0.010738,0.108914,-0.382259,0.069155,26.0
-0.009782,0.0399,-0.381721,-0.117369,24.0
-0.011175,-0.082939,-0.38066,0.07102,28.0
-0.009251,0.012987,-0.380455,0.099798,24.0
-0.009089,0.06175,-0.380314,-0.004389,24.0
-0.011678,-0.028048,-0.378064,0.051835,30.0
-0.005181,0.176062,-0.37758,0.088607,15.0
-0.008565,-0.095463,-0.373378,0.227434,24.0
-0.00909,-0.130103,-0.374337,-0.052618,25.0
-0.011688,0.218963,-0.373983,0.028386,31.0
-0.003412,0.277318,-0.373641,0.049437,11.0
-0.003256,-0.073346,-0.370686,0.15842,12.0
-0.004566,-0.036042,-0.372989,-0.17226,15.0
-0.008489,-0.164477,-0.37355,0.019327,25.0
-0.0097,-0.020853,-0.374943,-0.046756,27.0
-0.008771,0.095324,-0.377255,-0.117102,25.0
-0.00456,0.164871,-0.38192,-0.151209,15.0
-0.004259,0.010589,-0.382975,0.002539,15.0
-0.003902,0.041499,-0.38286,0.000674,15.0
-0.002741,0.067346,-0.382842,0.002006,12.0
-0.000748,0.077205,-0.382801,0.004671,7.0
-0.000637,0.051358,-0.383591,0.019593,7.0
0.00093,0.066546,-0.382293,0.048371,4.0
0.003336,0.128632,-0.381169,0.020925,-1.0
0.007619,0.177128,-0.381183,-0.001724,-11.0
0.0118,0.176595,-0.381503,-0.034765,-21.0
0.015576,0.170467,-0.382797,-0.057948,-30.0
0.017483,-0.006198,-0.383638,0.013997,-34.0
0.007474,-0.436801,-0.37979,0.155489,-10.0
0.003796,0.158209,-0.378385,-0.15494,-4.0
0.010845,0.316488,-0.378269,0.038245,-21.0
0.019237,0.28851,-0.377599,0.026521,-41.0
0.011568,-0.523668,-0.3776,-0.077666,-20.0
0.003566,-0.281987,-0.376949,0.067823,-3.0
0.005476,0.346332,-0.376575,-0.06834,-10.0
0.014845,0.326081,-0.375715,0.065425,-32.0
0.014775,-0.076544,-0.37636,0.0974,-31.0
0.00737,-0.393901,-0.375724,-0.007853,-13.0
0.003261,-0.104523,-0.374765,0.064092,-4.0
0.008131,0.302099,-0.373461,0.058497,-17.0
0.01691,0.299701,-0.373663,-0.025706,-38.0
0.008952,-0.574296,-0.373374,-0.117369,-17.0
0.001363,-0.304103,-0.374951,-0.041693,0.0
0.005473,0.432932,-0.373745,0.084343,-13.0
0.015543,0.348997,-0.373385,0.021991,-36.0
0.015976,-0.080541,-0.372648,0.029719,-36.0
-0.002011,-0.716587,-0.370754,0.092071,7.0
0.000761,0.614393,-0.370022,0.056898,-3.0
0.014312,0.435863,-0.367037,0.122181,-34.0
0.013091,-0.140761,-0.368705,-0.191712,-30.0
0.001704,-0.518072,-0.368462,0.025988,-2.0
-0.004313,0.061217,-0.36781,-0.113105,9.0
0.01112,0.519266,-0.368884,0.008934,-28.0
0.014596,0.08813,-0.368307,-0.012116,-35.0
0.005566,-0.310498,-0.371175,-0.053951,-13.0
0.000417,-0.182596,-0.37056,0.057697,-1.0
0.001921,0.303698,-0.369357,-0.043825,-7.0
0.008924,0.20937,-0.370149,-0.004122,-23.0
0.013056,0.168335,-0.369388,0.032916,-32.0
0.009102,-0.307567,-0.374071,-0.458974,-22.0
-0.004542,-0.54685,-0.376226,0.048904,10.0
0.002522,0.742562,-0.375697,-0.076866,-10.0
0.014356,0.40069,-0.376614,-0.018245,-37.0
0.008401,-0.34727,-0.377007,-0.08566,-20.0
0.004128,-0.113049,-0.378046,-0.036098,-12.0
0.001468,-0.098927,-0.378676,0.028653,-6.0
0.003761,0.223759,-0.376544,0.150693,-12.0
0.010574,0.242145,-0.375316,-0.009984,-28.0
0.014102,0.165937,-0.375775,-0.017445,-36.0
0.004074,-0.680348,-0.378476,0.020126,-11.0
-0.010534,-0.349935,-0.37693,0.077948,21.0
0.003861,0.635977,-0.378877,-0.062211,-15.0
0.011511,0.197912,-0.378889,0.034248,-31.0
0.004789,-0.252676,-0.381883,-0.092321,-14.0
0.002267,-0.06855,-0.381852,0.050769,-9.0
0.006286,0.202975,-0.380131,0.036647,-19.0
0.009729,0.047628,-0.380652,-0.087258,-27.0
0.000642,-0.540455,-0.381522,0.083544,-4.0
-0.007126,0.00073,-0.380636,-0.144281,11.0
0.005702,0.423606,-0.381118,0.073685,-19.0
0.008689,-0.072547,-0.379595,-0.05022,-25.0
0.001735,-0.340608,-0.377916,0.201587,-8.0
-0.002965,-0.140229,-0.373594,0.133905,2.0
0.001884,0.162206,-0.375713,-0.070471,-10.0
0.002366,-0.03391,-0.375929,0.032916,-10.0
0.002244,-0.005665,-0.375254,0.019327,-10.0
0.00294,0.017251,-0.375344,-0.012915,-12.0
0.002853,-0.018988,-0.375201,0.011333,-12.0
0.002705,-0.014458,-0.375237,-0.003323,-11.0
0.002103,-0.032844,-0.375147,0.005204,-10.0
0.001513,-0.030979,-0.375177,-0.001458,-9.0
0.000737,-0.036841,-0.375109,0.002806,-7.0
-8e-06,-0.031512,-0.375111,-0.000658,-5.0
-0.000666,-0.026716,-0.375037,0.002806,-4.0
-0.000983,-0.014192,-0.375013,0.003072,-3.0
-0.001121,-0.006198,-0.374978,0.001207,-3.0
-0.001288,-0.001668,-0.374984,-0.000658,-2.0
-0.00136,0.009523,-0.374971,-0.000125,-2.0
-0.019582,-1.41312,-0.376008,0.046772,44.0
-0.052689,-1.510379,-0.375903,-0.02464,122.0
-0.057699,0.226424,-0.376538,-0.061145,128.0
-0.044035,0.777735,-0.376549,-0.007853,96.0
-0.030704,0.587747,-0.377187,0.004138,67.0
-0.024082,0.220562,-0.375512,0.035048,54.0
-0.035546,-0.534593,-0.380323,-0.171194,84.0
-0.042755,0.215499,-0.380658,0.048371,100.0
-0.033769,0.270923,-0.383118,-0.092854,79.0
-0.032243,0.030307,-0.383389,0.000408,78.0
-0.030766,0.055355,-0.38478,-0.077399,75.0
-0.032052,0.01885,-0.385227,-0.060879,79.0
-0.030213,0.045762,-0.385974,-0.038229,76.0
-0.028932,0.072409,-0.386516,-0.055283,74.0
-0.028834,0.024445,-0.387776,-0.054484,74.0
-0.028308,0.121971,-0.388581,-0.061945,74.0
-0.025511,0.119572,-0.389241,-0.0337,68.0
-0.024442,0.013787,-0.390069,-0.020643,67.0
-0.026097,-0.028847,-0.390734,0.017728,71.0
-0.026694,0.06628,-0.391278,0.017195,73.0
-0.023932,0.124369,-0.391456,0.004405,67.0
-0.02274,0.085998,-0.391813,-0.027038,65.0
-0.022744,0.116108,-0.391789,0.004405,66.0
-0.022491,0.168868,-0.392169,-0.008119,66.0
-0.018921,0.124902,-0.392871,-0.036631,58.0
-0.019159,0.067612,-0.396481,-0.262857,60.0
-0.017552,0.495284,-0.405066,-0.294833,55.0
-0.002119,0.975183,-0.415248,-0.496545,18.0
0.007698,0.121171,-0.425246,-0.190646,-1.0
0.012722,0.430801,-0.430658,-0.1632,-13.0
0.018875,0.456114,-0.429348,0.024922,-28.0
0.02576,0.370846,-0.430091,-0.179188,-44.0
0.02777,0.14382,-0.436543,-0.134689,-49.0
0.034199,0.335407,-0.439548,-0.056349,-65.0
0.03817,-0.174869,-0.438155,-0.191712,-73.0
0.030555,-0.188192,-0.439968,0.016928,-57.0
0.02896,-0.008863,-0.440028,-0.047289,-54.0
0.033979,0.210969,-0.441426,-0.107776,-68.0
0.033328,0.007658,-0.441855,0.006003,-66.0
0.033551,0.020448,-0.442936,0.00174,-68.0
0.034022,0.03617,-0.443693,-0.051552,-70.0
0.03436,-0.02565,-0.444486,-0.056349,-72.0
0.035143,-0.031245,-0.445136,-0.029703,-74.0
0.035578,-0.035775,-0.446198,-0.017978,-76.0
0.033855,0.005526,-0.446717,-0.019044,-74.0
0.033269,0.068412,-0.447228,-0.006254,-73.0
0.036265,0.125435,-0.447856,-0.061412,-82.0
0.035864,-0.033377,-0.449007,-0.048088,-81.0
0.032434,-0.029114,-0.450219,-0.067807,-74.0
0.03447,0.108647,-0.451322,-0.071804,-80.0
0.036216,0.022314,-0.452045,-0.012116,-85.0
0.035831,-0.056293,-0.452818,-0.047556,-85.0
0.03561,-0.081607,-0.453049,-0.002257,-85.0
0.032523,-0.129837,-0.453557,-0.041427,-79.0
0.034089,0.003928,-0.453375,-0.015314,-84.0
0.034029,-0.133833,-0.453864,-0.046756,-84.0
0.033325,-0.077876,-0.455051,-0.080863,-84.0
0.032629,-0.028048,-0.456595,-0.038229,-83.0
0.031806,-0.040039,-0.457915,-0.065941,-82.0
0.009379,-2.812314,-0.459665,-0.079531,-21.0
-0.018313,-1.244716,-0.462555,-0.024373,36.0
-0.024192,-0.41202,-0.461608,-0.056882,47.0
-0.029828,-0.411221,-0.46014,0.055299,60.0
-0.031377,0.158742,-0.459752,0.063026,62.0
-0.026115,0.250405,-0.459344,0.002006,51.0
-0.023057,0.110246,-0.45835,-0.008119,45.0
-0.024476,-0.045368,-0.458268,0.012132,50.0
-0.025257,0.022047,-0.458203,0.003605,52.0
-0.026136,0.046029,-0.458134,-0.002257,54.0
-0.024555,0.110779,-0.458254,-0.004922,51.0
-0.023459,0.13636,-0.458617,0.007336,49.0
-0.020761,0.078271,-0.458487,0.003872,44.0
-0.020674,0.002329,-0.458173,-0.003856,45.0
-0.020377,0.056954,-0.457911,0.001474,44.0
-0.019605,0.035637,-0.457127,0.027054,43.0
-0.019687,0.047095,-0.456427,0.025988,44.0
-0.019015,0.028975,-0.45554,0.033449,43.0
-0.018559,0.077738,-0.455029,0.024389,42.0
-0.017991,0.056154,-0.4548,-0.009185,42.0
-0.018372,0.064415,-0.454839,0.033982,43.0
-0.01679,0.05269,-0.454661,-0.014781,40.0
-0.016465,0.06175,-0.454631,-0.007853,40.0
-0.015223,0.114243,-0.454305,0.046506,37.0
-0.014104,0.084932,-0.454172,0.013731,35.0
-0.012241,0.04443,-0.454314,-0.007586,31.0
-0.012123,-0.094663,-0.454319,0.003072,32.0
-0.011227,0.05349,-0.454032,0.013464,30.0
-0.010568,0.097989,-0.454222,0.064359,28.0
-0.009511,0.047095,-0.45413,0.106193,26.0
-0.009241,0.014586,-0.455288,-0.015314,26.0
-0.007543,0.094791,-0.454378,-0.066208,22.0
-0.010694,-0.075745,-0.454069,0.11472,30.0
-0.005743,0.185922,-0.454898,0.074218,18.0
-0.007032,0.04816,-0.452036,0.039311,22.0
-0.007625,-0.049365,-0.453589,0.050236,24.0
-0.004709,0.167269,-0.452023,-0.160536,16.0
-0.003923,0.107582,-0.451569,0.170144,15.0
-0.005039,-0.033111,-0.447759,0.066224,18.0
-0.009485,-0.16048,-0.447748,-0.057415,29.0
-0.006701,0.336206,-0.448492,0.072619,21.0
0.005102,0.487557,-0.444559,0.116852,-6.0
-0.000883,-0.225497,-0.447355,-0.060612,10.0
-0.002029,0.050825,-0.447001,0.016129,12.0
7.3e-05,0.069744,-0.447189,0.020925,7.0
0.002881,0.151814,-0.447123,-0.010517,0.0
0.006608,0.180592,-0.447109,-0.007853,-8.0
0.011292,0.22216,-0.447124,-0.001724,-19.0
0.014587,0.174197,-0.448699,-0.064609,-27.0
0.016947,0.071076,-0.450905,-0.089124,-32.0
0.009523,-0.339542,-0.450371,-0.009984,-14.0
0.006827,-0.048832,-0.449036,0.079281,-9.0
0.013057,0.371379,-0.447398,0.038245,-25.0
0.020381,0.179793,-0.447313,0.104861,-42.0
0.009252,-0.334746,-0.448452,-0.060079,-15.0
0.00706,-0.00833,-0.448745,0.014797,-11.0
0.014089,0.410283,-0.447634,0.063826,-29.0
0.02069,0.102252,-0.444127,0.303908,-44.0
0.008171,-0.501285,-0.445881,-0.062477,-13.0
0.005119,-0.033644,-0.44634,0.109124,-8.0
0.016448,0.534454,-0.441228,0.079814,-37.0
0.027839,0.115842,-0.443509,-0.297764,-62.0
0.007055,-0.858878,-0.443199,0.122448,-11.0
0.005684,0.232552,-0.446083,-0.373706,-12.0
0.01884,0.537386,-0.447127,0.010533,-44.0
0.015254,-0.428008,-0.443538,-0.17679,-33.0
0.003435,-0.376581,-0.4463,-0.0766,-6.0
0.011975,0.678344,-0.441836,0.106726,-29.0
0.02797,0.611462,-0.44596,-0.296165,-67.0
0.011077,-0.761619,-0.445955,0.138169,-23.0
0.00724,0.08733,-0.446962,-0.303892,-17.0
0.013614,0.355925,-0.450133,-0.047822,-34.0
0.023689,0.195248,-0.447234,0.338282,-57.0
0.008753,-0.538057,-0.448142,-0.094453,-20.0
0.001643,-0.179931,-0.448393,0.109657,-5.0
0.01809,0.659692,-0.444471,0.079014,-47.0
0.01505,-0.664627,-0.446133,-0.079798,-35.0
-0.002823,-0.487962,-0.442556,0.197057,4.0
0.012174,0.75775,-0.445845,0.096601,-34.0
0.024497,0.169934,-0.441435,0.31963,-61.0
0.006375,-0.666758,-0.441025,-0.001458,-16.0
-0.003016,-0.052029,-0.43885,0.075284,2.0
0.012174,0.537652,-0.439276,0.050769,-35.0
0.015222,-0.261469,-0.437783,0.039045,-39.0
0.004134,-0.429873,-0.437222,0.069421,-13.0
0.000379,-0.111717,-0.435138,0.013997,-5.0
0.016348,0.604001,-0.438886,-0.011317,-45.0
0.015714,-0.526333,-0.438781,-0.089124,-41.0
-0.007645,-0.931089,-0.43765,0.093936,14.0
0.003869,0.770807,-0.438382,0.135504,-18.0
0.016749,0.351395,-0.43456,0.154689,-46.0
0.011864,-0.287582,-0.440431,-0.166398,-33.0
-0.004437,-0.646241,-0.43648,0.167213,5.0
-0.007666,0.165937,-0.441074,-0.141084,9.0
0.002054,0.360454,-0.435744,0.212778,-13.0
0.006607,0.126767,-0.433891,-0.030235,-22.0
0.008967,0.088663,-0.435499,-0.022508,-28.0
0.005633,-0.158348,-0.434921,0.057164,-19.0
-6.8e-05,-0.247346,-0.43268,0.062227,-6.0
-0.003728,-0.127172,-0.432306,-0.012116,1.0
-0.001027,0.124102,-0.433904,-0.020909,-5.0
3.1e-05,0.01885,-0.433123,0.026787,-7.0
0.001847,0.05802,-0.433258,-0.003056,-12.0
0.002772,0.039367,-0.433038,0.000941,-14.0
0.003564,0.025511,-0.433121,0.000408,-16.0
0.003437,-0.005931,-0.43327,-0.013981,-15.0
0.003621,-0.00753,-0.433244,-0.006254,-16.0
0.003337,-0.016057,-0.433187,0.000408,-15.0
0.002686,-0.024584,-0.433149,0.001474,-14.0
0.001899,-0.030712,-0.433104,0.004405,-12.0
0.00098,-0.02938,-0.43308,0.001474,-10.0
0.000153,-0.026716,-0.433038,-0.000925,-8.0
-0.000525,-0.029114,-0.432935,-0.001724,-6.0
-0.001291,-0.021653,-0.432919,0.002539,-5.0
-0.001752,-0.012859,-0.432913,0.000674,-4.0
-0.002159,-0.009662,-0.432899,0.000408,-3.0
-0.002419,-0.000602,-0.43287,0.00174,-2.0
-0.002404,0.006592,-0.432862,-0.001458,-2.0
-0.002317,0.01352,-0.432843,0.001207,-2.0
-0.002052,0.015652,-0.432846,-0.000658,-3.0
-0.001723,0.019915,-0.432845,-0.000925,-3.0
-0.001275,0.02258,-0.432834,0.00174,-4.0
-0.000912,0.023379,-0.432801,0.000674,-5.0
-0.000516,0.021248,-0.432805,-0.001458,-6.0
-0.000326,0.011122,-0.432782,0.002539,-6.0
-0.000177,0.002329,-0.432771,0.003605,-7.0
-0.000109,0.000197,-0.432732,0.001474,-7.0
-9.4e-05,0.002062,-0.432711,-0.000392,-7.0
-0.00011,0.002062,-0.432714,-0.002523,-7.0
-0.000365,-0.487163,-0.433391,-0.130159,-5.0
-0.023667,-1.340109,-0.438848,0.048104,52.0
-0.050317,-1.353166,-0.438249,-0.018245,114.0
-0.053783,0.057487,-0.437496,0.06276,118.0
-0.041378,0.541649,-0.437537,0.003339,89.0
-0.028979,0.33967,-0.436983,0.055299,62.0
-0.029337,-0.146091,-0.434784,0.020126,66.0
-0.043827,-0.564703,-0.438188,-0.247136,102.0
-0.039894,0.374044,-0.439852,0.086475,90.0
